203.4251814	212.8406491	208.4082813	210.4594982	199.5281387	212.3364753	206.7323184	204.5278835	210.8207148	206.1833435	198.808019	209.0667111	213.1189352	208.4154595	210.9739454	214.7071278	216.4185126	205.4480858	201.38919	212.4733235	206.6049431	211.2194794	209.8566931	213.7292937	201.1944535	212.1921362	206.7271349	203.9128604	203.9889942	207.9871693	205.793708	216.4815156	200.5115628	206.4509998	201.5089181	214.5420045	209.9191771	196.9892615	200.0855112	205.5632682	210.8987432	209.174534	204.0213148	219.2898624	206.0252795	211.9912658	204.0054515	205.1118865	209.4947949	216.081638	207.3516121	204.1942666	212.2469105	216.8282695	201.7355562	199.4090358	212.5191564	209.6174181	211.125075	205.0333579
211.1731525	199.9528773	205.2462587	210.9307012	211.0974252	200.1710491	206.110311	202.5849083	214.4666585	209.7174187	208.6598304	205.0649344	197.6679128	211.3027413	216.4967473	216.3928262	215.9003075	213.6218084	207.0693118	200.3950736	193.9477612	212.9355663	208.9417869	208.4627304	202.3582827	210.6900193	209.2409072	212.9142068	207.9661287	207.0180515	196.7919239	209.277192	213.1390816	213.3681583	208.4036417	203.500865	209.2901603	209.3247882	206.0216904	207.8760825	201.065021	215.1176601	201.6453787	208.3627298	213.8895273	208.3096187	203.8666899	207.9526665	209.6530339	211.2459849	210.9035766	205.0114357	203.7513887	217.9782301	211.7545794	197.6058353	210.213589	212.2406828	212.0296891	201.415114
207.5828523	211.0590394	200.8087948	199.4641853	219.4947034	211.8201836	206.0113671	210.0358726	206.4794312	203.2504163	209.3529569	209.8197704	204.6972587	203.5704709	194.5076097	210.2281955	208.1967373	203.9933837	208.967417	207.8832357	203.3039526	206.2507484	205.7909755	204.5489116	207.934152	214.9210353	210.9851503	214.5685413	200.5094369	200.5019836	205.434486	204.1851688	201.5232495	207.8024185	201.4064851	206.9225716	204.6705093	213.2854341	199.2141743	207.8865997	216.1591975	210.209481	219.417369	201.5509368	196.0084761	216.0019777	205.2223856	209.5494379	207.8066266	210.0950176	213.6717056	208.4673763	199.9773381	212.9893026	209.0020449	209.6086329	203.9703109	210.198995	208.4830019	197.6183908
214.8895713	208.0502786	212.8072718	211.9020074	195.4747391	205.261034	210.304223	202.9852486	207.1392366	200.627877	212.2906987	208.0822615	203.1952043	205.0401609	213.0339099	204.9104658	209.4633872	207.5030606	198.298943	209.245653	206.8306308	200.6113196	205.8587618	196.386794	205.3346166	200.7730414	208.0494344	204.1277058	220.2141228	213.0975632	211.7185447	202.9814219	203.1425934	217.5247037	210.9263367	208.1335968	214.1037349	204.61017	211.2916677	209.6896064	214.3121649	209.2702765	209.5525018	211.2931746	205.2199907	217.4135794	213.2282962	204.0131174	219.3706483	204.5217182	201.6862093	200.1547919	201.0388594	206.743117	211.8976805	201.4588459	210.0647417	204.8029681	202.5657498	205.445272
207.6288352	208.1298076	204.6472365	213.3095198	211.4010225	206.7305864	206.2737461	209.5989724	208.8552297	219.6407182	210.8635088	212.7697802	209.9021945	206.9804098	208.2514804	207.5777938	208.9503219	196.208765	201.7979339	213.6509714	211.4357379	212.6231651	206.5357437	213.4198813	208.0330272	221.3761387	203.0322444	212.4254648	207.3155836	207.7628385	207.6705725	205.3742905	208.8326634	205.9753886	206.9062644	204.5001086	216.775296	213.5688724	201.3369043	207.7308305	201.8288227	209.4059242	206.3742345	209.2115754	207.0240417	211.17017	206.4176975	205.7168864	206.9547172	206.3381622	204.2809238	212.535101	201.3404183	209.0752899	209.1396935	215.6689048	211.304761	211.7699988	201.5425706	212.098232
211.9524923	213.4507325	204.8506705	218.2211879	204.6891926	208.5121524	216.180757	208.373272	215.1636055	204.8907383	200.9075261	212.5291858	211.9475901	212.706352	220.3726932	209.2391814	209.7218395	209.6653644	194.1870674	203.6835836	207.7030244	207.8760825	201.5959067	208.3408076	196.9641504	201.891588	205.5428278	210.0611276	198.4696438	202.0360397	207.7527277	209.1551691	204.7934951	208.259484	205.5195612	205.1065716	212.5380523	211.8116173	216.5092529	207.5338931	205.7503199	212.3496937	207.002232	208.3521939	212.7392041	212.7100036	201.6502934	203.7954708	204.0589378	205.3464344	199.945524	204.5376378	207.8638771	205.3530498	200.5528186	204.5647748	197.026428	198.0283228	202.9333881	209.8175444
214.277337	201.7307166	209.1870208	208.323106	205.8614881	211.2414766	204.332059	209.586692	207.4963014	204.2597457	220.2490383	210.8871443	210.0683495	206.9774147	200.9936268	215.7920595	211.870681	205.803281	212.884181	210.5327245	217.0164781	196.8318416	203.0719746	216.0483483	206.26004	205.9546607	214.8327711	197.6948248	205.6077379	214.4919197	209.2275325	211.858832	212.6477635	203.8761691	202.3753528	210.4790444	218.9006396	210.5875801	209.6468749	207.9434124	212.1082365	212.2679198	197.2053074	209.8331014	214.0587649	205.4700893	197.2283176	208.1921103	204.8412476	210.8958482	207.7181874	215.9717893	200.7889735	220.0188361	213.8161447	216.2604674	203.5301905	210.014707	210.7265918	209.536751
213.0782046	205.1451575	215.6060144	203.4560326	208.8539479	207.6962777	205.344546	214.9611406	213.1371308	210.2409887	214.5445806	212.8904212	206.2161955	210.1571327	206.7241085	207.1711695	210.8365656	209.690932	195.5792855	201.3683557	203.1988934	210.5383395	217.4354891	211.2449782	210.3253699	207.814205	207.931207	204.9080022	203.6761428	211.5847978	198.2243098	209.0851505	197.060143	217.5511905	207.02019	206.880503	198.8502627	207.3444089	209.464694	213.4028112	203.6237946	216.935217	206.8284799	211.0865829	199.9467496	210.7570803	215.0253566	200.7268959	208.0166199	207.9615017	212.2656438	212.9273876	207.3854897	209.5805517	207.7683159	209.3911489	205.1591075	213.3316921	206.9761329	204.7515078
212.3204182	211.697948	215.0953752	204.9522469	201.5776486	208.6123906	205.0915837	201.9880934	205.2619844	204.3451899	218.0377065	215.6733568	201.4254311	214.3415155	207.8546167	209.7333321	213.2860969	204.4582776	210.3590036	205.6516011	204.9757698	202.5389504	217.4686538	220.969158	203.4216111	206.2480909	210.937004	214.3121649	205.3469096	206.1539929	214.3300854	207.6427539	207.3583901	204.9394912	210.1548567	214.4809524	217.5303562	212.2935562	209.4294096	206.2139758	208.6996856	208.1921103	211.6322751	205.8496828	202.6304911	212.5885122	204.8645392	204.3985385	212.1138014	204.256563	204.8427358	210.7537413	211.4911375	213.6961039	199.9919446	205.074151	211.140907	206.0776965	210.3931813	210.0165078
210.25517	207.4899611	218.7745836	211.3375818	215.8162327	208.2632731	199.8039362	204.5989775	197.8535452	207.0069404	205.520024	206.9182822	201.8970404	206.6071128	210.8476268	201.3351535	210.0602272	201.0407228	214.6429743	209.4224503	202.7571348	200.2637903	211.385253	207.61154	202.6541516	213.3844406	208.8952787	210.440446	207.1064283	208.1230796	213.3647693	212.3204182	217.1113452	208.28729	211.972126	202.7783067	198.6172343	201.7644441	205.6174547	202.3175521	207.9770711	204.6010097	206.0266239	214.0073171	209.0547058	209.5087699	219.6565752	219.5323701	208.0570128	203.5588157	204.9267105	216.2656697	207.393537	211.0325589	206.5597043	211.9617589	208.8160686	206.9118419	212.19495	205.5915432
217.4409916	204.6937258	199.7988339	217.408127	207.4865846	218.9490111	203.1834741	203.6973147	213.217729	205.6870419	198.071542	194.7954375	202.6777245	201.5358551	208.0161947	208.7344761	208.7200447	206.1138814	202.7072126	208.075521	205.7122968	208.9520352	206.4387318	212.7233721	203.7235514	209.7125603	200.0294113	207.1618029	208.7795023	216.5148304	217.6673421	212.1506303	197.8581723	210.1439581	209.913362	209.411139	201.5892788	205.0654221	201.0696731	208.830106	207.2017956	214.9266002	202.8315428	200.9955152	208.0603768	213.2954636	207.3550011	209.8740758	214.8046461	207.0620586	203.8560852	196.0039741	206.6899371	210.2941248	221.1672459	199.0028055	203.4031466	213.3667952	217.7050338	202.272157
